,Indicator,Latitude,Longitude
10385,parking,41.7486972545,-87.7979338
10386,parking,41.7505653688,-87.797911
10388,parking,41.96871122,-87.77805126
10389,parking,41.9689277,-87.77805568
10391,parking,41.8573286833,-87.7606120667
10392,parking,41.8570464,-87.7605513571
10395,parking,41.89804626,-87.80860268
10396,parking,41.89799612,-87.81042068
10397,parking,41.89857806,-87.81150844
10398,parking,41.9006440571,-87.8081296857
10402,parking,41.8570432,-87.8333847429
10403,parking,41.8592248824,-87.8335420471
10404,parking,41.8605335,-87.83363004
10405,parking,41.86112394,-87.83368348
10406,parking,41.70403165,-87.855415225
10410,parking,41.8576475167,-87.8413675833
10411,parking,41.85727216,-87.84110351
10412,parking,41.8566195606,-87.8411075667
10413,parking,41.8558136765,-87.8402111941
10414,parking,41.85548548,-87.84070032
10415,parking,41.8563341385,-87.8397101846
10416,parking,41.8570560933,-87.8406201067
10417,parking,41.8555761706,-87.8424312647
10418,parking,41.854021625,-87.8424689375
10419,parking,41.8623962273,-87.8410623909
10420,parking,41.8635603077,-87.8412205
10421,parking,41.8614341207,-87.8424291517
10422,parking,41.8618670857,-87.8417448381
10423,parking,41.8616670762,-87.8402469524
10424,parking,41.8590854724,-87.8412884517
10425,parking,41.8613684222,-87.8394796778
10426,parking,41.86140652,-87.8397087
10427,parking,41.86047576,-87.8385816867
10428,parking,41.85963926,-87.83847748
10429,parking,41.9680861917,-87.76713405
10431,parking,41.85361748,-87.84118583
10432,parking,41.8552012,-87.83848058
10433,parking,41.8554924143,-87.8374635857
10434,parking,41.8559128429,-87.8374159143
10435,parking,41.8546993875,-87.8374482375
10436,parking,41.951531,-87.6595533714
10438,parking,41.98088316,-87.6592905
10439,parking,41.98070978,-87.6594596
10440,parking,41.9772649111,-87.6603369333
10441,parking,41.92565464,-87.65250764
10442,parking,41.92773642,-87.65336172
10447,parking,41.9070886621,-87.8460963207
10448,parking,41.9077066667,-87.8452954611
10449,parking,41.9075972429,-87.8471007429
10450,parking,41.9066555308,-87.8487165769
10451,parking,41.90762242,-87.84763523
10452,parking,41.9076662,-87.84819393
10453,parking,41.9075448286,-87.8494545571
10455,parking,41.9263235,-87.8182415444
10456,parking,41.9264780375,-87.81891325
10457,parking,41.9264854632,-87.8174653526
10458,parking,41.9272134396,-87.8168348583
10459,parking,41.9277675632,-87.8177191158
10460,parking,41.9271398371,-87.8183730343
10461,parking,41.92599014,-87.8170451
10462,parking,41.9260590429,-87.8177049
10482,parking,41.97628786,-87.7870046
10483,parking,41.9765281714,-87.7874667571
10484,parking,41.97606552,-87.7864531
10486,parking,41.9766377833,-87.7880467667
10487,parking,41.9768918167,-87.7883930333
10488,parking,41.9769445444,-87.7888129444
10492,parking,41.9707915444,-87.7637368444
10493,parking,41.9701346,-87.76368624
10494,parking,41.9699820571,-87.7631896857
10495,parking,41.969911,-87.7637599
10496,parking,41.969273,-87.76269676
10497,parking,41.96920032,-87.76245774
10498,parking,41.9693139,-87.76239278
10499,parking,41.96907008,-87.76243128
10513,parking,41.908960581,-87.7772326524
10515,parking,42.0080488762,-87.896974769
10517,parking,41.9553575,-87.865363225
10524,parking,41.91113282,-87.70921844
10528,parking,42.0266545333,-87.8940377778
10530,parking,42.0322717091,-87.8947162182
10531,parking,42.01740234,-87.88478696
10532,parking,42.01599146,-87.89121716
10533,parking,42.02018172,-87.8900848
10534,parking,42.0191103375,-87.8899282875
10538,parking,42.0228042857,-87.9078826286
10544,parking,41.9005832333,-87.6873523556
10547,parking,41.8423715615,-87.7423921385
10548,parking,41.8409754,-87.7434552
10549,parking,41.84050668,-87.74327226
10550,parking,41.84079482,-87.74331616
10551,parking,41.8388391333,-87.7425722111
10556,parking,41.9925240429,-87.7681372429
10557,parking,41.9922063808,-87.7674157923
10558,parking,41.9924263714,-87.7678108143
10559,bicycle_parking,41.88708914,-87.78421256
10560,bicycle_parking,41.88708332,-87.78507342
10562,parking,41.85811188,-87.65576624
10563,parking,41.84712148,-87.616735
10564,parking,41.84710214,-87.6156306
10565,parking,41.75252424,-87.5480364
10566,parking,41.8554099833,-87.6313489
10567,parking,42.00568636,-87.66623384
10568,parking,42.0017496667,-87.6625495167
10572,parking,41.94939722,-87.7576506
10573,parking,41.9490722727,-87.7592212091
10575,parking,41.9429429818,-87.7670758182
10586,bus_station,41.877862025,-87.6398083125
10587,parking,41.72297796,-87.73056322
10588,parking,41.72189574,-87.731598685
10589,parking,41.7236147,-87.73039292
10596,parking,41.9275983091,-87.6422051455
10600,parking,41.7711662778,-87.5865958667
10601,parking,41.87831756,-87.65278212
10602,parking,41.87810568,-87.65366588
10603,parking,41.87824476,-87.65384422
10604,parking,41.8783204333,-87.6549654
10605,parking,41.8780601,-87.6567895
10606,parking,41.8781573,-87.6522999143
10607,parking,41.87980074,-87.65271716
10608,parking,41.8798921,-87.6548753
10609,parking,41.88015972,-87.65272728
10610,parking,41.8806653667,-87.6550518833
10611,parking,41.93951105,-87.6523119125
10617,parking,41.7921383,-87.60564054
10621,parking,41.94777838,-87.66373428
10622,bicycle_parking,41.78909518,-87.6005757467
10624,parking,41.94194718,-87.65457174
10625,parking,41.94049724,-87.66014428
10626,parking,41.9430393286,-87.6572835143
10627,parking_space,41.87009922,-87.62813746
10629,parking,41.88818354,-87.63127914
10631,parking,41.8634154519,-87.6133532556
10632,parking,41.903139725,-87.6371449833
10633,parking,41.8928095286,-87.6360949857
10634,parking,41.8926474,-87.63529474
10635,parking,41.9122993222,-87.6357770556
10637,parking,41.9403334857,-87.6562286857
10638,parking,41.7992581,-87.72697898
10639,parking,41.8050049765,-87.7057171941
10643,parking,41.85171722,-87.76311702
10646,parking,41.7582024133,-87.6176463067
10647,parking,41.7550419333,-87.5757333167
10663,parking,41.8761192667,-87.830168175
10664,parking,41.8725383923,-87.8315970923
10665,parking,41.8738442,-87.83237136
10666,parking,41.87194654,-87.83292748
10667,parking,41.87284986,-87.83229156
10668,parking,41.8724793,-87.83228198
10669,parking,41.87277546,-87.83338176
10670,parking,41.8745972,-87.83239238
10671,parking,41.8719705,-87.83171084
10672,parking,41.8738435,-87.83304712
10673,parking,41.8749154,-87.83039012
10674,parking,41.87517442,-87.8298569
10675,parking,41.87331144,-87.8303451
10676,parking,41.8741775667,-87.8259718167
10677,parking,41.87347945,-87.82565015
10678,parking,41.8751286286,-87.8308297
10679,parking,41.874815275,-87.825926525
10680,parking,41.87520605,-87.8328690875
10681,parking,41.8760261889,-87.8314788778
10682,parking,41.8723941667,-87.8332934
10683,parking,41.9184743,-87.68718338
10684,parking,41.9296303778,-87.8814928778
10687,parking,41.87258425,-87.8160474
10689,parking,41.6911994333,-87.7092820833
10718,parking,41.68543862,-87.57459192
10722,parking,41.89259046,-87.65449676
10724,parking,41.9486887333,-87.6584457667
10725,parking,41.9484143429,-87.6579770286
10734,parking,41.876700875,-87.7162428875
10735,parking,41.91070844,-87.70897654
10736,parking,41.91070628,-87.70970378
10737,parking,41.910392525,-87.7098684375
10738,parking,41.91069814,-87.70807492
10739,parking,41.91039998,-87.70769616
10740,parking,42.0136114,-87.70172944
10741,parking,41.8811697667,-87.6657611
10742,parking,41.91698895,-87.6651493
10743,parking,41.91725,-87.65863934
10744,parking,41.6847629833,-87.6806294167
10745,parking,41.88184408,-87.77434016
10751,parking,41.92110606,-87.77716278
10752,parking,41.92157432,-87.77725112
10754,parking,41.7363400556,-87.6488498556
10767,parking,41.908116,-87.6649066571
10768,parking,41.90760236,-87.66491716
10770,parking,41.8803669,-87.7871521857
10772,parking,41.857260225,-87.689688425
10773,parking,41.8589688333,-87.68360595
10774,parking,41.9898062833,-87.8865563167
10775,parking,41.93734958,-87.71095248
10776,parking,41.95852216,-87.67342698
10777,parking,41.95768632,-87.67354148
10778,parking,41.95710262,-87.67380148
10780,parking,41.8139122,-87.6653986125
10781,parking,41.81205834,-87.66470084
10783,parking,41.81120798,-87.66547122
10784,parking,41.81134138,-87.6646808
10786,parking,41.809989,-87.66168822
10787,parking,41.8128558538,-87.6647229231
10788,parking,41.81239134,-87.6654993
10789,parking,41.80996956,-87.66954644
10790,parking,41.931116,-87.6426288
10791,parking,41.93110032,-87.6431037
10795,parking,41.8170069,-87.7870922143
10796,parking,41.7933659143,-87.7647598429
10797,parking,41.8294079,-87.75588126
10798,parking,41.8802361833,-87.9077323333
10803,parking_space,41.8730387,-87.89368311
10804,parking_space,41.8811635833,-87.8838941667
10806,parking,41.95984984,-87.76773444
10807,parking,41.9602312,-87.7675823333
10808,parking,41.9602047778,-87.7680304111
10809,parking,41.96002772,-87.77597552
10810,parking,41.9600988429,-87.7760898143
10811,parking,41.9600567429,-87.7762507429
10812,parking,41.9606535,-87.7767493
10813,parking,41.9605723286,-87.7773322
10814,parking,41.96094472,-87.77746242
10815,parking,41.9607605,-87.7640237
10816,parking,41.96079752,-87.7644628467
10817,parking,41.8929497111,-87.6344820222
10819,parking,41.91061278,-87.65135566
10820,parking,41.91046858,-87.64980022
10821,parking,41.91063186,-87.65016098
10822,parking,41.91797048,-87.7030627
10823,parking,41.9177934857,-87.7004832857
10824,parking,41.9177829,-87.70072998
10825,parking,41.91774496,-87.69877028
10826,parking,41.9178094,-87.69923966
10827,parking,41.96937342,-87.76141022
10828,parking,41.96902184,-87.76128316
10829,parking,41.88615378,-87.67743198
10830,parking,41.88614558,-87.67790284
10831,parking,41.88562156,-87.6771242
10832,parking,41.88524868,-87.67778488
10833,parking,41.9685606286,-87.7604470857
10834,parking,41.9685011818,-87.7602904
10835,parking,41.96832552,-87.75909028
10836,parking,41.9687736125,-87.7595632375
10837,parking,41.9681421417,-87.7599249917
10838,parking,41.8806972091,-87.7889818364
10839,parking,41.88048974,-87.78827094
10843,parking,41.74441952,-87.65408222
10844,parking,41.7846456222,-87.6049904111
10847,parking,41.8653784111,-87.7918015333
10854,parking,41.8888231,-87.838941
10857,parking,41.8869645,-87.8386728143
10859,parking,41.8865262,-87.84011596
10860,parking,41.8868073467,-87.83956472
10863,parking,41.9491867,-87.9344561143
10864,parking,41.9274167,-87.6429269143
10867,parking,41.9293898206,-87.6417396647
10869,parking,41.9722869571,-87.6538808571
10870,parking,41.9727134429,-87.6520573143
10878,parking,41.98774255,-87.7782758167
10884,parking,41.9957644,-87.82948728
10885,parking,41.9954079222,-87.8284927
10886,parking,42.0088427667,-87.8461685167
10887,parking,41.9282908167,-87.6425915667
10888,parking,41.8112942167,-87.84896425
10890,parking,41.73317846,-87.9271459
10896,parking,41.77979142,-87.59687248
10898,parking,42.0086543,-87.8930133
10899,parking,42.00799528,-87.89291902
10900,parking,42.00750115,-87.89306155
10901,parking,42.0091484833,-87.8930527667
10902,parking,42.0084233389,-87.8935041944
10910,parking,41.86890436,-87.81134052
10911,parking,41.8725349,-87.8145992667
10912,parking,41.8729152778,-87.8149257222
10913,parking,41.8725427727,-87.8117592545
10914,parking,41.8728155077,-87.8120323385
10916,parking,41.72346744,-87.92608888
10917,parking,41.7575155214,-87.9194817214
10924,parking,41.8499161444,-87.7484702556
10940,parking,41.8929023833,-87.8144010833
10942,parking,41.88844846,-87.83856968
10944,parking,41.9393434143,-87.7276235857
10945,parking,41.9393530333,-87.7282718417
10946,parking,41.78018248,-87.5989617
10948,parking,42.01450508,-87.8520756
10951,parking,41.88838476,-87.79917106
10952,parking,41.88664532,-87.64231174
10954,parking,41.8945165143,-87.636174
10955,parking,41.89423296,-87.63593338
10956,parking,41.8913016,-87.63817388
10957,parking,41.8775497125,-87.6466533375
10958,parking,41.87847768,-87.6444269
10959,parking,41.87754252,-87.64361692
10960,parking,41.87736262,-87.64360986
10961,parking,41.87757298,-87.6421569
10962,parking,41.88488874,-87.6444879
10963,parking,41.885102,-87.64165936
10964,parking,41.88466966,-87.6431062
10966,parking,41.90567076,-87.62914804
10967,parking,41.89351134,-87.63082486
10968,parking,41.89302436,-87.63092198
10969,parking,41.89222048,-87.63140526
10970,parking,41.87396762,-87.6303654
10971,parking,41.86404435,-87.6261617667
10972,parking,41.95014328,-87.70589766
10973,bicycle_parking,41.89214768,-87.8144344
10977,parking,41.9449903286,-87.6462615714
10978,parking,41.93423612,-87.65367368
10981,parking,41.8962085571,-87.6333281429
10982,parking,41.8406682429,-87.9306808286
10983,parking,41.8674762857,-87.7960787429
10984,parking,41.91181714,-87.7064728
10985,parking,41.91156582,-87.7064526
10986,parking,41.9411141167,-87.7416519667
10988,parking,41.9423190286,-87.7464501714
10989,parking,41.9539231,-87.64930932
10990,parking,41.86436806,-87.626991
10993,parking,41.8655070833,-87.6458023
10994,parking,41.8589613143,-87.6502675929
10995,parking,41.90987944,-87.7495524
10996,parking,41.9098294125,-87.748738275
10997,parking,41.8951677,-87.71539834
10998,parking,41.7800758333,-87.6422933556
10999,parking,41.78040115,-87.6422759
11000,parking,41.7811597667,-87.6441980889
11001,parking,41.7812906692,-87.6444618308
11003,parking,41.7192038143,-87.7512612
11004,parking,41.71964044,-87.7516655
11006,parking,41.90781616,-87.66797948
11007,parking,41.96080458,-87.76554766
11008,parking,41.9123694667,-87.6876959667
11009,parking,41.9099420429,-87.7506228429
11010,parking,42.02693128,-87.81507044
11012,parking,41.9224931,-87.6961505429
11013,parking,41.8855201857,-87.8387317143
11014,parking,41.88911234,-87.83966674
11015,parking,41.950188,-87.69905046
11016,parking,41.9481140857,-87.6985831
11017,parking,41.78682442,-87.5797426
11018,parking,41.8887616714,-87.7657899286
11019,parking,41.95309826,-87.75182674
11021,parking,41.85992812,-87.62989852
11022,parking,41.85993812,-87.62918432
11023,parking,41.8983773222,-87.6580844889
11025,parking,41.81435678,-87.82476916
11026,parking,41.9098577571,-87.6779651571
11027,parking,41.91011358,-87.67831506
11028,parking,41.9137875,-87.6816287556
11029,parking,41.97599096,-87.76674858
11030,parking,41.83593294,-87.65131046
11032,parking,41.8378997,-87.64544158
11033,parking,41.83789498,-87.6459612
11034,parking,41.83841554,-87.64718232
11035,parking,41.8382706111,-87.6476201778
11036,parking,41.8382064286,-87.6510142714
11037,parking,41.8381835333,-87.6504677222
11038,parking,41.95096289,-87.64902166
11043,parking,41.8890592571,-87.9112996571
11044,parking,41.86582102,-87.73155652
11045,parking,41.8658318556,-87.7309042778
11046,parking,41.8662968,-87.72980552
11047,parking,41.86592644,-87.72840216
11048,parking,41.86418936,-87.72479898
11049,parking,41.86465416,-87.72481918
11051,parking,41.9404766429,-87.6506043714
11052,parking,41.9410756364,-87.6510898909
11053,parking,41.94154752,-87.65272188
11054,parking,41.939399275,-87.6509128
11055,parking,41.94024612,-87.64837366
11056,parking,41.93872428,-87.6489253
11057,parking,41.89427414,-87.79985686
11058,parking,41.9297408222,-87.6457130889
11059,parking,41.9379804857,-87.6436157286
11060,parking,41.89023882,-87.63525214
11061,parking,41.9041474429,-87.6369137
11063,parking,41.87749414,-87.65783996
11064,parking,41.88916008,-87.71216482
11066,parking,41.8701694833,-87.62540125
11067,parking,41.90441838,-87.63242866
11068,parking,41.91091598,-87.63825758
11069,parking,41.9124072,-87.652514825
11070,parking,41.91554242,-87.6566323
11071,parking,41.91534564,-87.65640216
11072,parking,41.9168876143,-87.6575121857
11073,parking,41.89690422,-87.63594842
11074,parking,41.89718624,-87.63689052
11075,parking,41.8992439,-87.63642786
11076,parking,41.89998302,-87.6361218
11077,parking,41.90098624,-87.63371642
11078,parking,41.90000142,-87.63363274
11079,parking,41.8850676429,-87.6161942714
11080,parking,41.88635758,-87.6592418
11081,parking,41.8863398714,-87.6602241429
11082,parking,41.88571498,-87.65922968
11083,parking,41.88743528,-87.65770958
11084,parking,41.88700374,-87.65816856
11085,parking,41.8873176889,-87.6594816889
11086,parking,41.8492759429,-87.6754626143
11087,parking,41.84984338,-87.67614544
11088,parking,41.8549602167,-87.6566963667
11089,parking,41.9630278,-87.654385175
11090,parking,41.8105802,-87.6061762444
11091,parking,41.81032318,-87.60563364
11092,parking,41.8098311667,-87.6055763889
11093,parking,41.80977842,-87.60689802
11094,parking,41.80977438,-87.6073799
11095,parking,41.80977696,-87.60756436
11096,parking,41.80986302,-87.60812908
11097,parking,41.80992166,-87.60941216
11098,parking,41.8047294,-87.62067516
11099,parking,41.80594406,-87.62018032
11101,parking,41.89583478,-87.63153666
11102,parking,41.8951278571,-87.6319805
11103,parking,41.8918665,-87.63320726
11104,parking,41.93794078,-87.65357158
11105,parking,41.93839074,-87.6533521
11106,parking,41.93875134,-87.6533602
11107,parking,41.9356084,-87.6494179
11108,parking,41.93301894,-87.65970418
11109,parking,41.9396874818,-87.6498190182
11111,parking,41.9028045,-87.66892316
11112,parking,41.8338278917,-87.672704575
11113,parking,41.8335727667,-87.6719513667
11118,parking,41.9219825818,-87.8015038727
11120,parking,41.96828194,-87.70234102
11121,parking,41.9683680429,-87.6991223714
11126,parking,41.9458520571,-87.6575592286
11127,parking,41.63504794,-87.84429664
11128,parking,41.63539242,-87.84446592
11129,parking,41.92807198,-87.70862386
11130,parking,41.92802044,-87.70913878
11133,parking,41.7886414,-87.58771002
11135,parking,41.89689494,-87.63516162
11136,parking,41.90089456,-87.63550108
11137,parking,41.90888028,-87.64914508
11138,parking,41.9122571143,-87.6486549857
11139,parking,41.91308544,-87.64865714
11140,parking,41.92071512,-87.6432802
11141,parking,41.9206581,-87.6427533167
11142,parking,41.92127936,-87.64360044
11143,parking,41.9028294333,-87.6278393222
11144,parking,41.8913677444,-87.6348839111
11145,parking,41.89179476,-87.63502722
11146,parking,41.89465994,-87.62844662
11147,parking,41.88628626,-87.6483615
11148,parking,41.88951252,-87.65507038
11149,parking,41.88924948,-87.65805878
11150,parking,41.8892531,-87.6592867714
11151,parking,41.89028496,-87.66452278
11152,parking,41.8877609,-87.66363192
11153,parking,41.8862448143,-87.6629448857
11154,parking,41.87697296,-87.6590822
11155,parking,41.87882214,-87.65298808
11156,parking,41.8808577,-87.6515165
11157,parking,41.8811761714,-87.6503907429
11158,parking,41.88199922,-87.65237238
11159,parking,41.8821857556,-87.6516504111
11160,parking,41.88255892,-87.65059872
11161,parking,41.88627062,-87.6525599
11162,parking,41.88649946,-87.65427298
11163,parking,41.88626076,-87.65418336
11164,parking,41.88699836,-87.65385494
11165,parking,41.88697918,-87.65501984
11166,parking,41.88619368,-87.65652588
11167,parking,41.88603342,-87.65602878
11168,parking,41.88399604,-87.65536478
11169,parking,41.88184096,-87.66446374
11170,parking,41.9084156091,-87.6362503545
11171,parking,41.8665839,-87.64328518
11172,parking,41.8775901,-87.6429866857
11173,parking,41.8950455,-87.6427211667
11174,parking,41.93261834,-87.64399766
11175,parking,41.94000206,-87.66079558
11176,parking,41.93961402,-87.65937768
11177,parking,41.9396418857,-87.6585849714
11178,parking,41.8821633857,-87.8708447714
11179,parking,41.8830149778,-87.8702773333
11180,parking,41.9979132429,-87.6976059857
11181,parking,41.99736624,-87.69782282
11182,parking,41.9273787714,-87.6793075429
11183,parking,41.92742936,-87.68148118
11184,parking,41.94026064,-87.6557764
11185,parking,41.9320109125,-87.6870512
11186,parking,41.9317328286,-87.6883238714
11187,parking,41.9312673778,-87.6883492222
11188,parking,41.92603022,-87.63975248
11189,parking,41.92645174,-87.6398207
11190,parking,41.89388498,-87.65705842
11191,parking,41.86054856,-87.62598044
11192,parking,41.85565978,-87.61878606
11193,parking,41.8475853,-87.61585106
11194,parking,41.84905078,-87.62267626
11195,parking,41.8645798,-87.6263120571
11196,parking,41.8711688889,-87.631695
11197,parking,41.8718420429,-87.6316452643
11198,parking,41.871223,-87.63249262
11199,parking,41.8735883667,-87.6317728833
11200,parking,41.8728213778,-87.6270406444
11201,parking,41.87540128,-87.6283479
11202,parking,41.75090418,-87.65461168
11203,parking,41.77953016,-87.687108
11204,parking,41.7795375,-87.6867059
11205,parking,41.77722542,-87.68401258
11206,parking,41.77661186,-87.68390502
11207,parking,42.0219689,-87.9293666222
11208,parking,41.6660514,-87.7204959
11209,parking,41.76761072,-87.60738934
11210,parking,41.8893011864,-87.6263395318
11212,parking,41.88480966,-87.65126932
11213,parking,41.8850369667,-87.6524952222
11214,parking,41.80050906,-87.58945668
11215,parking,41.94556248,-87.65571358
11217,parking,41.7366467125,-87.823930525
11218,parking,41.92636916,-87.6485097
11220,parking,41.9123209,-87.6869742857
11221,parking,41.88687742,-87.66399652
11222,parking,41.8860626267,-87.6666483533
11223,parking,41.88601068,-87.66584296
11224,parking,41.88560134,-87.66772186
11225,parking,41.88594448,-87.66742926
11227,parking,41.9403528857,-87.6438384143
11228,parking,41.93692238,-87.64161486
11229,parking,41.91055826,-87.64061936
11230,parking,41.8955651,-87.6814552857
11231,parking,41.89559166,-87.67857526
11232,parking,42.0146374375,-87.68338065
11234,parking,41.7286881286,-87.9349482143
11240,parking,42.0026546143,-87.8153304
11241,parking,42.0022229364,-87.8146894364
11252,parking,41.93873402,-87.77763038
11253,parking,41.9430748429,-87.7464932714
11254,parking,41.94007978,-87.74647284
11255,parking,41.9399015,-87.7464673
11256,parking,41.9395493571,-87.7472666429
11258,parking,41.89292798,-87.6367837
11260,parking,41.83518556,-87.74496708
11262,parking,41.9643391,-87.6564201154
11263,parking,41.90482936,-87.62904996
11264,bicycle_parking,41.98610356,-87.65263634
11265,bicycle_parking,41.98530874,-87.6510449
11266,bicycle_parking,41.98577378,-87.65190502
11267,bicycle_parking,41.90188366,-87.62217014
11268,bicycle_parking,41.90193982,-87.62212586
11269,parking,41.93674168,-87.78643054
11270,bicycle_parking,41.94319728,-87.8136587
11271,bicycle_parking,41.94409574,-87.79932674
11272,bicycle_parking,41.93685222,-87.78596884
11273,bicycle_parking,41.93655026,-87.78604882
11274,bicycle_parking,41.93915458,-87.71225412
11278,parking,41.721379875,-87.7308759125
11279,parking,41.7207453111,-87.7340249333
11283,bicycle_parking,41.958310875,-87.787435525
11284,parking,41.9389453975,-87.7739265247
11285,parking,41.9382359,-87.7744645429
11286,parking,41.9381817714,-87.7733576143
11287,parking,41.9386865059,-87.7724829441
11288,parking,41.69672594,-87.73650102
11289,parking,41.69701696,-87.73558118
11290,parking,41.89995576,-87.6375445
11291,parking,41.9142601857,-87.6398099429
11292,parking,41.7034827333,-87.7593659556
11293,parking,41.7048283143,-87.7593999571
11294,parking,41.914340225,-87.7097527375
11295,parking,41.91516322,-87.70984756
11296,parking,41.91541314,-87.70930416
11297,parking,41.91656278,-87.70798634
11298,parking,41.9170263,-87.7089425778
11299,parking,41.7033065667,-87.7624901
11300,parking,41.7041974091,-87.7616276273
11301,parking,41.63512086,-87.85334262
11302,parking,41.63503228,-87.85217618
11303,parking,41.63502492,-87.852863
11304,parking,41.63551326,-87.85263982
11305,parking,41.63551666,-87.8527926
11306,parking,41.6356567556,-87.8516241667
11307,bicycle_parking,41.95310154,-87.77971764
11308,bicycle_parking,41.95317634,-87.77791824
11309,parking,41.76215534,-87.65434526
11310,parking,41.9071499143,-87.6306000857
11311,parking,41.90695556,-87.630618
11312,parking,41.9067566889,-87.6305720778
11317,parking,41.94762044,-87.6533467
11318,parking,41.87649822,-87.64748344
11319,parking,41.8965944714,-87.6525930571
11320,parking,41.89678938,-87.65235118
11321,parking,41.897038888,-87.65316096
11322,parking,41.8944976833,-87.65219125
11323,parking,41.8965625571,-87.6549932143
11324,parking,41.8966335625,-87.65464995
11325,parking,41.89430696,-87.68384014
11326,parking,41.89439478,-87.68213238
11327,parking,41.91329452,-87.68638888
11328,parking,41.9151914429,-87.6560209857
11329,parking,41.91630624,-87.65664316
11330,parking,41.91685558,-87.65822806
11331,parking,41.96591958,-87.71298692
11332,parking,41.9608816,-87.7136674714
11333,parking,41.9608108,-87.7150715
11334,parking,41.96079852,-87.71536978
11335,parking,41.9614185143,-87.7150987571
11336,parking,41.9614482,-87.7147514333
11337,parking,41.96145916,-87.7172209
11338,parking,41.96067428,-87.72243242
11339,parking,41.96086532,-87.72271556
11340,parking,41.96127642,-87.72513888
11342,parking,41.96231106,-87.72825452
11343,parking,41.9632318636,-87.7282283273
11344,parking,41.9669038333,-87.7277601167
11345,parking,41.9666515556,-87.7283782
11346,parking,41.9673189429,-87.7283485857
11367,parking,41.7847648875,-87.86492735
11374,parking,41.7704716,-87.8148850333
11376,parking,41.7795808625,-87.8596276
11377,parking,41.7776515,-87.85974838
11379,parking,41.7762003,-87.859787725
11381,parking,41.7755949778,-87.8609684667
11382,parking,41.7790852714,-87.8581108429
11383,parking,41.77969214,-87.8582281
11384,parking,41.7796319875,-87.857350375
11385,parking,41.78052604,-87.85731108
11388,parking,41.7831955714,-87.8564055857
11389,parking,41.78355608,-87.85676818
11392,parking,41.78225074,-87.85666278
11393,parking,41.7822518556,-87.8582363889
11396,parking,41.7824004286,-87.8589185429
11397,parking,41.78083494,-87.85812146
11398,parking,41.7807275615,-87.8613864154
11399,parking,41.78106765,-87.8594245917
11400,parking,41.778886965,-87.863695155
11402,parking,41.7766272,-87.8673349143
11403,parking,41.7765318,-87.8666368667
11404,parking,41.7764305909,-87.8658754818
11406,parking,41.7804192889,-87.8631503
11407,parking,41.780032,-87.8638867857
11408,parking,41.7796775,-87.8643782333
11411,parking,41.7799037476,-87.8661896667
11412,parking,41.77992818,-87.86771136
11415,parking,41.7794155385,-87.8674466038
11417,parking,41.7809798281,-87.8659236437
11419,parking,41.7825743571,-87.859892
11420,parking,41.78276172,-87.85918714
11421,parking,41.78331694,-87.85907772
11422,parking,41.7836564125,-87.8574778
11423,parking,41.7841209364,-87.8591311182
11424,parking,41.778395375,-87.8665561917
11425,parking,41.7763778286,-87.8685065429
11426,parking,41.7779209818,-87.8685734909
11427,parking,41.7770203763,-87.8703852237
11428,parking,41.77520426,-87.85882888
11429,parking,41.7745402857,-87.8587599143
11430,parking,41.77227346,-87.85501942
11432,parking,41.7713860364,-87.8548109455
11433,parking,41.7711925667,-87.8539479556
11435,parking,41.77122142,-87.85607574
11436,parking,41.77232084,-87.85281424
11437,parking,41.7720078,-87.8513728
11439,parking,41.7717750875,-87.8528478812
11441,parking,41.7498922045,-87.8391582136
11442,parking,41.7498320167,-87.8397399333
11443,parking,41.9607028375,-87.6494160875
11444,parking,41.9465786,-87.6395819933
11446,parking,41.7897493,-87.8866817
11448,parking,41.8768901375,-87.6723642
11455,parking,41.7519856077,-87.9402451115
11456,parking,41.7520615,-87.9373828
11457,parking,41.7519344286,-87.9366327429
11458,parking,41.7515790333,-87.9378217
11459,parking,41.7507837818,-87.9365744909
11460,parking,41.7506706548,-87.9383396935
11461,parking,41.7504818643,-87.9374266071
11462,parking,41.93809296,-87.6409851
11463,parking,41.7375311273,-87.9385952727
11464,parking,41.7375638571,-87.9372278429
11465,parking,41.7377011778,-87.9363119889
11466,parking,41.7376005429,-87.9352482143
11467,parking,41.7370387133,-87.9371532867
11468,parking,41.7358036571,-87.9381925714
11469,parking,41.73599512,-87.9368284067
11470,parking,41.7387161571,-87.9385250143
11471,parking,41.7395765,-87.9384899
11472,parking,41.741717,-87.93884132
11473,parking,41.7423087571,-87.9391696143
11474,parking,41.74212718,-87.93859078
11475,parking,41.7430507,-87.9389446583
11476,parking,41.7434664133,-87.93820528
11477,parking,41.7432959143,-87.9374864429
11482,parking,41.8217234824,-87.6146859765
11483,parking,41.93776546,-87.65278868
11484,parking,41.8920954,-87.6486273
11486,parking,41.7444557833,-87.933633425
11487,parking,41.75862548,-87.93558724
11488,parking,41.7583668,-87.93583154
11489,parking,41.75834162,-87.93701408
11490,parking,41.75858918,-87.9373311
11491,parking,41.7589691429,-87.9385318286
11492,parking,41.7495115273,-87.9164446909
11493,parking,41.7499266389,-87.9169137778
11496,parking,41.7486810667,-87.91667688
11503,parking,41.87699472,-87.81475916
11504,parking,41.87730256,-87.81405014
11505,parking,41.87617736,-87.81510574
11506,parking,41.8754873889,-87.8153037889
11507,parking,41.87502684,-87.8145671
11508,parking,41.7448866526,-87.9268082064
